ContactId;GenderCode;DoNotEMail;registration_date;sendsms;source;allownotification;balance;credit;debet;discount_summ;quantity;summ;average_cheque;last_transaction_date;churn_bool;has_last_week_transaction;has_last_month_transaction;has_last_halfyear_transaction;churn_prob
177;NULL;1;13.11.2019 17:54;1;2;1;162 466,00;303 238,00;465 704,00;0;50;233 418,26;4 668,37;03.06.2021 15:54;0;1;1;1;0
178;NULL;1;13.11.2019 18:18;1;2;1;1 280,14;3 190,82;4 470,96;0;7;4 483,46;640,49;04.04.2021 15:07;0;0;0;1;0
179;NULL;1;13.11.2019 18:25;1;2;1;14 531,25;145 260,00;159 791,25;0;176;170 352,66;967,91;05.06.2021 15:42;0;1;1;1;0
180;2;1;13.11.2019 18:25;1;2;1;91,8;1 382,30;1 474,10;0;4;1 474,10;368,53;18.05.2021 11:58;0;0;1;1;0
181;NULL;1;13.11.2019 19:16;1;2;1;635,18;50 500,90;51 136,08;0;21;16 666,65;793,65;14.06.2021 21:58;0;1;1;1;0
182;NULL;1;13.11.2019 19:20;1;2;1;9 293,20;509 258,00;518 551,20;0;165;364 665,46;2 210,09;11.06.2021 17:50;0;1;1;1;0
183;2;1;13.11.2019 19:46;1;2;1;778,95;404 407,00;405 185,95;0;164;241 831,08;1 474,58;31.05.2021 13:46;0;0;1;1;0
184;NULL;1;13.11.2019 20:01;1;2;1;1 308,02;301 141,00;302 449,02;0;210;373 210,21;1 777,19;12.06.2021 11:05;0;1;1;1;0
185;NULL;1;13.11.2019 20:18;1;2;1;2 459,87;171 806,00;174 265,87;0;34;118 722,95;3 491,85;15.05.2021 17:47;0;0;1;1;0
186;NULL;1;13.11.2019 20:23;1;2;1;17 927,67;129 978,00;147 905,67;0;113;83 934,86;742,79;11.06.2021 19:42;0;1;1;1;0
187;NULL;1;13.11.2019 20:30;1;2;1;3 411,34;429 791,00;433 202,34;0;170;291 500,00;1 714,71;08.06.2021 20:01;0;1;1;1;0
188;1;1;13.11.2019 21:21;1;2;1;13 845,15;193 731,00;207 576,15;0;63;88 908,69;1 411,25;14.12.2020 12:37;0;0;0;0;0
189;NULL;1;13.11.2019 21:21;1;2;1;3 466,97;324 665,00;328 131,97;0;283;237 587,39;839,53;14.06.2021 15:13;0;1;1;1;0
190;NULL;1;13.11.2019 21:23;1;2;1;16 390,47;236 306,00;252 696,47;0;206;152 355,89;739,59;12.06.2021 21:53;0;1;1;1;0
191;1;1;13.11.2019 21:27;1;2;1;1 918,21;40 488,00;42 406,21;0;29;16 980,38;585,53;06.06.2021 14:07;0;1;1;1;0
192;NULL;1;13.11.2019 21:40;1;2;1;0;33 918,92;33 918,92;0;26;14 622,54;562,41;30.07.2020 15:26;0;0;0;0;0
193;1;1;13.11.2019 21:45;0;2;1;5 296,69;335 151,00;340 447,69;0;93;205 210,13;2 206,56;09.06.2021 18:14;0;1;1;1;0
194;NULL;1;13.11.2019 21:57;1;2;1;1 028,94;89 452,00;90 480,94;0;46;69 072,79;1 501,58;22.04.2021 18:06;0;0;0;1;0
195;NULL;1;13.11.2019 22:54;1;2;1;4 131,77;501 436,00;505 567,77;0;57;222 441,44;3 902,48;11.06.2021 14:14;0;1;1;1;0
196;1;1;13.11.2019 23:58;1;2;1;1 626,29;143 798,00;145 424,29;0;68;79 074,91;1 162,87;29.05.2021 18:21;0;0;1;1;0
197;2;1;14.11.2019 1:20;1;2;1;4 824,39;36 066,20;40 890,59;0;14;24 840,47;1 774,32;29.05.2021 16:20;0;0;1;1;0
198;NULL;1;14.11.2019 6:00;1;2;1;2 675,05;73 963,00;76 638,05;0;45;56 129,87;1 247,33;07.06.2021 16:47;0;1;1;1;0
199;NULL;1;14.11.2019 8:08;1;2;1;915,46;117 479,00;118 394,46;0;51;86 236,61;1 690,91;05.06.2021 19:06;0;1;1;1;0
200;NULL;1;2019-11-14 08:14:42.017;1;2;1;3 585,94;114 074,00;117 659,94;0;89;90 330,09;1 014,94;25.05.2021 16:20;0;0;1;1;0
201;NULL;1;14.11.2019 8:30;1;2;1;2 868,86;258 547,00;261 415,86;0;234;113 161,29;483,6;14.06.2021 16:27;0;1;1;1;0
202;NULL;1;14.11.2019 8:39;1;2;1;648,61;59 006,00;59 654,61;0;112;58 383,68;521,28;14.03.2021 13:11;0;0;0;1;0
203;NULL;1;14.11.2019 9:47;1;2;1;16 761,66;355 497,00;372 258,66;0;154;253 136,32;1 643,74;10.06.2021 9:07;0;1;1;1;0
204;NULL;1;14.11.2019 9:50;1;2;1;63 193,95;7 508,00;70 701,95;0;84;49 152,45;585,15;24.05.2021 8:34;0;0;1;1;0
205;NULL;1;14.11.2019 9:57;1;2;1;15 441,96;115 256,00;130 697,96;0;58;105 142,41;1 812,80;08.06.2021 15:05;0;1;1;1;0
206;NULL;1;14.11.2019 10:02;1;2;1;8 173,24;284 668,00;292 841,24;0;31;124 500,18;4 016,13;31.05.2021 15:11;0;0;1;1;0
207;NULL;1;14.11.2019 10:03;1;2;1;1 107,89;1 551 822,00;1 552 929,89;0;276;885 854,12;3 209,62;14.06.2021 14:50;0;1;1;1;0
208;NULL;1;14.11.2019 10:09;1;2;1;1 614,03;134 313,00;135 927,03;0;150;102 994,90;686,63;08.06.2021 18:17;0;1;1;1;0
209;1;1;14.11.2019 10:09;0;2;1;9 153,74;126 866,00;136 019,74;0;171;99 132,67;579,72;11.06.2021 18:55;0;1;1;1;0
210;NULL;1;14.11.2019 10:11;1;2;1;1 587,34;124 210,00;125 797,34;0;20;69 931,56;3 496,58;29.04.2021 19:59;0;0;0;1;0
211;NULL;1;14.11.2019 10:16;0;2;1;3 133,29;443 472,00;446 605,29;0;73;248 842,53;3 408,80;11.06.2021 19:27;0;1;1;1;0
212;NULL;1;14.11.2019 10:26;1;2;1;3 935,95;511 717,00;515 652,95;0;53;259 941,54;4 904,56;07.06.2021 14:43;0;1;1;1;0
213;NULL;1;2019-11-14 10:27:43.047;1;2;1;1 328,45;126 239,00;127 567,45;0;98;118 161,66;1 205,73;14.06.2021 17:58;0;1;1;1;0
214;2;1;14.11.2019 10:29;1;2;1;4 390,28;128 352,00;132 742,28;0;87;115 428,25;1 326,76;11.06.2021 19:06;0;1;1;1;0
215;NULL;1;14.11.2019 10:37;1;2;1;1 224,36;425 975,00;427 199,36;0;349;313 870,09;899,34;14.06.2021 20:26;0;1;1;1;0
216;NULL;1;14.11.2019 11:07;1;2;1;748,15;161 488,00;162 236,15;0;301;196 739,63;653,62;10.06.2021 13:13;0;1;1;1;0
217;NULL;1;14.11.2019 11:24;1;2;1;3 726,92;32 504,51;36 231,43;0;25;22 383,98;895,36;10.04.2021 11:10;0;0;0;1;0
218;NULL;1;14.11.2019 11:28;1;2;1;2 984,95;11 048,74;14 033,69;0;10;14 079,44;1 407,94;06.06.2021 13:33;0;1;1;1;0
219;NULL;1;14.11.2019 11:33;1;2;1;2 334,10;105 425,00;107 759,10;0;23;53 063,52;2 307,11;01.05.2021 10:19;0;0;1;1;0
220;NULL;1;14.11.2019 11:37;1;2;1;479,8;0;479,8;0;1;479,8;479,8;09.04.2021 9:00;0;0;0;1;0
221;NULL;1;14.11.2019 11:39;1;2;1;7 372,15;196 925,00;204 297,15;0;42;117 370,00;2 794,52;23.05.2021 20:02;0;0;1;1;0
222;NULL;1;14.11.2019 11:49;1;2;1;2 139,82;827,2;2 967,02;0;3;2 967,02;989,01;23.05.2021 16:02;0;0;1;1;0
223;NULL;1;2019-11-14 11:50:29.023;1;2;1;3 405,08;917 553,00;920 958,08;0;82;415 761,67;5 070,26;12.06.2021 12:14;0;1;1;1;0
224;NULL;1;14.11.2019 11:55;0;2;1;3 204,45;208,76;3 413,21;0;5;3 413,21;682,64;28.02.2021 18:06;0;0;0;1;0
225;NULL;1;14.11.2019 11:56;1;2;1;498,19;17 990,77;18 488,96;0;71;18 559,65;261,4;14.06.2021 15:45;0;1;1;1;0
226;NULL;1;14.11.2019 12:04;1;2;1;74 744,46;669 043,00;743 787,46;0;52;354 334,05;6 814,12;04.06.2021 11:32;0;1;1;1;0
227;NULL;1;14.11.2019 12:11;1;2;1;180,87;123 811,00;123 991,87;0;77;86 772,97;1 126,92;10.06.2021 10:22;0;1;1;1;0
228;1;1;14.11.2019 12:24;0;2;1;0;26 382,21;26 382,21;0;3;16 432,75;5 477,58;06.06.2020 19:33;0;0;0;0;0
229;NULL;1;2019-11-14 12:25:03.007;1;2;1;1 696,98;128 461,00;130 157,98;0;13;121 675,22;9 359,63;03.06.2021 11:39;0;1;1;1;0
230;NULL;1;14.11.2019 12:27;1;2;1;24 327,17;268 117,00;292 444,17;0;51;157 718,99;3 092,53;14.06.2021 11:38;0;1;1;1;0
231;NULL;1;14.11.2019 12:28;1;2;1;0;1 401,44;1 401,44;0;5;7 405,40;1 481,08;12.05.2021 15:02;0;0;1;1;0
232;NULL;1;14.11.2019 12:37;1;2;1;1 688,92;17 451,00;19 139,92;0;43;53 361,28;1 240,96;05.06.2021 11:41;0;1;1;1;0
233;NULL;1;14.11.2019 12:43;1;2;1;765,22;61 963,26;62 728,48;0;14;18 334,32;1 309,59;02.05.2021 15:10;0;0;1;1;0
234;NULL;1;14.11.2019 12:45;1;2;1;3 412,35;371 456,00;374 868,35;0;129;315 278,61;2 444,02;14.06.2021 12:47;0;1;1;1;0
235;NULL;1;14.11.2019 12:46;1;2;1;5 504,82;437 715,00;443 219,82;0;191;305 810,60;1 601,10;12.06.2021 21:20;0;1;1;1;0
236;NULL;1;14.11.2019 12:55;1;2;1;330,08;1 307,00;1 637,08;0;13;3 365,63;258,89;17.04.2021 11:42;0;0;0;1;0
237;2;1;2019-11-14 13:01:14.077;1;2;1;3 970,08;24 937,00;28 907,08;0;28;27 050,37;966,08;08.06.2021 13:01;0;1;1;1;0
238;NULL;1;14.11.2019 13:01;1;2;1;1 338,98;8 426,00;9 764,98;0;7;9 823,03;1 403,29;04.02.2021 10:50;0;0;0;1;0
239;NULL;1;14.11.2019 13:02;1;2;1;0;50 737,63;50 737,63;0;11;67 846,03;6 167,82;07.06.2021 11:07;0;1;1;1;0
240;1;1;14.11.2019 13:03;0;2;1;5 028,86;86 249,00;91 277,86;0;59;70 211,95;1 190,03;12.06.2021 16:31;0;1;1;1;0
241;NULL;1;14.11.2019 13:05;1;2;1;12 894,64;25 019,00;37 913,64;0;9;22 246,47;2 471,83;27.12.2020 13:09;0;0;0;0;0
242;NULL;1;14.11.2019 13:06;1;2;1;5 918,38;260 130,00;266 048,38;0;66;153 009,60;2 318,33;14.06.2021 9:30;0;1;1;1;0
243;NULL;1;14.11.2019 13:14;1;2;1;0;24 317,66;24 317,66;0;3;4 509,77;1 503,26;02.06.2020 9:54;0;0;0;0;0
244;NULL;1;14.11.2019 13:18;1;2;1;4 612,86;926 828,00;931 440,86;0;72;461 082,16;6 403,92;11.06.2021 12:23;0;1;1;1;0
245;NULL;1;14.11.2019 13:20;1;2;1;746,72;37 192,93;37 939,65;0;94;36 963,55;393,23;13.03.2021 9:28;0;0;0;1;0
246;NULL;1;14.11.2019 13:32;1;2;1;2 048,26;26 789,00;28 837,26;0;204;111 756,18;547,82;11.06.2021 13:43;0;1;1;1;0
247;NULL;1;14.11.2019 13:35;1;2;1;2 352,73;241 314,00;243 666,73;0;97;191 657,77;1 975,85;13.06.2021 10:50;0;1;1;1;0
248;2;1;14.11.2019 13:39;1;2;1;4 580,74;287 266,14;291 846,88;0;8;76 565,61;9 570,70;28.02.2021 14:19;0;0;0;1;0
249;NULL;1;14.11.2019 13:39;1;2;1;1 818,54;26 909,00;28 727,54;0;32;25 496,52;796,77;13.06.2021 20:43;0;1;1;1;0
250;NULL;1;14.11.2019 13:43;0;2;1;5 658,03;229 810,00;235 468,03;0;124;130 472,15;1 052,19;02.06.2021 21:05;0;1;1;1;0
251;1;1;14.11.2019 13:47;0;2;1;10 106,07;21 227,00;31 333,07;0;5;21 421,83;4 284,37;21.02.2021 17:23;0;0;0;1;0
252;NULL;1;14.11.2019 13:53;1;2;1;15 926,44;83 967,00;99 893,44;0;86;78 043,90;907,49;12.06.2021 10:25;0;1;1;1;0
253;NULL;1;14.11.2019 13:54;0;2;1;647,01;246 883,00;247 530,01;0;297;142 764,78;480,69;13.06.2021 16:26;0;1;1;1;0
254;NULL;1;14.11.2019 13:54;1;2;1;4 710,70;1 687 659,00;1 692 369,70;0;83;764 111,99;9 206,17;14.06.2021 16:13;0;1;1;1;0
255;NULL;1;14.11.2019 14:11;1;2;1;442,9;1 481,39;1 924,29;0;4;1 924,29;481,07;21.03.2021 19:07;0;0;0;1;0
256;NULL;1;14.11.2019 14:13;1;2;1;4 690,62;12 906,00;17 596,62;0;17;17 719,40;1 042,32;12.05.2021 14:13;0;0;1;1;0
257;NULL;1;14.11.2019 14:13;1;2;1;1 646,29;201 400,00;203 046,29;0;275;136 344,66;495,8;14.06.2021 12:44;0;1;1;1;0
258;NULL;1;14.11.2019 14:16;1;2;1;4 820,05;294 602,00;299 422,05;0;45;250 441,56;5 565,37;13.06.2021 18:21;0;1;1;1;0
259;NULL;1;14.11.2019 14:23;1;2;1;6 367,56;138 139,00;144 506,56;0;74;118 577,22;1 602,39;29.05.2021 13:36;0;0;1;1;0
260;NULL;1;14.11.2019 14:25;1;2;1;45 742,02;234 098,00;279 840,02;0;76;204 086,54;2 685,35;13.06.2021 17:17;0;1;1;1;0
261;NULL;1;14.11.2019 14:26;1;2;1;4 060,75;607 110,00;611 170,75;0;114;270 406,36;2 371,99;27.05.2021 18:33;0;0;1;1;0
262;NULL;1;14.11.2019 14:31;1;2;1;18 338,59;373 489,00;391 827,59;0;174;180 465,42;1 037,16;13.06.2021 14:02;0;1;1;1;0
264;NULL;1;14.11.2019 14:37;1;2;1;1 311,25;48 117,29;49 428,54;0;51;24 867,14;487,59;04.05.2021 15:35;0;0;1;1;0
265;NULL;1;14.11.2019 14:40;1;2;1;1 420,22;105 695,00;107 115,22;0;20;50 853,88;2 542,69;22.05.2021 13:04;0;0;1;1;0
266;NULL;1;14.11.2019 14:43;1;2;1;187,83;79 761,00;79 948,83;0;37;162 656,02;4 396,11;05.04.2021 14:39;0;0;0;1;0
267;NULL;1;2019-11-14 14:50:42.033;1;2;1;9 074,64;117 841,00;126 915,64;0;73;85 315,32;1 168,70;04.06.2021 21:39;0;1;1;1;0
268;NULL;1;14.11.2019 14:52;1;2;1;2 061,82;54 354,00;56 415,82;0;11;21 023,11;1 911,19;28.03.2021 13:48;0;0;0;1;0
269;1;1;14.11.2019 14:55;1;2;1;1 266,71;77 856,00;79 122,71;0;96;71 545,68;745,27;10.06.2021 22:01;0;1;1;1;0
270;NULL;1;14.11.2019 14:56;1;2;1;5 213,77;156 927,00;162 140,77;0;34;82 245,76;2 418,99;11.06.2021 17:38;0;1;1;1;0
271;NULL;1;14.11.2019 15:04;1;2;1;0;1 778,87;1 778,87;0;3;1 778,89;592,96;04.12.2020 16:04;0;0;0;0;0
272;NULL;1;14.11.2019 15:08;1;2;1;4 663,65;185 211,00;189 874,65;0;138;137 131,71;993,71;04.06.2021 17:57;0;1;1;1;0
273;NULL;1;14.11.2019 15:14;1;2;1;17 398,49;449 277,00;466 675,49;0;121;278 099,50;2 298,34;13.06.2021 12:21;0;1;1;1;0
274;NULL;1;14.11.2019 15:20;1;2;1;388,63;105 277,00;105 665,63;0;67;64 879,02;968,34;05.06.2021 13:45;0;1;1;1;0
275;1;1;14.11.2019 15:25;1;2;1;12 070,73;537 805,00;549 875,73;0;181;342 392,82;1 891,67;08.06.2021 20:12;0;1;1;1;0
276;NULL;1;14.11.2019 15:46;1;2;1;4 406,15;438 798,00;443 204,15;0;117;252 725,08;2 160,04;06.06.2021 14:18;0;1;1;1;0
277;NULL;1;14.11.2019 15:48;0;2;1;41 393,23;13 195,92;54 589,15;0;14;35 128,26;2 509,16;07.06.2021 19:25;0;1;1;1;0
278;NULL;1;14.11.2019 15:51;1;2;1;1 054,89;146 314,00;147 368,89;0;163;100 865,34;618,81;21.05.2021 19:45;0;0;1;1;0
279;2;1;14.11.2019 15:51;1;2;1;51 881,40;420 912,00;472 793,40;0;122;293 125,50;2 402,67;08.06.2021 13:20;0;1;1;1;0
280;1;1;14.11.2019 15:51;1;2;1;10 051,31;362 354,00;372 405,31;0;20;136 120,44;6 806,02;25.02.2021 20:11;0;0;0;1;0
281;1;1;14.11.2019 15:53;0;2;1;821,55;180 850,00;181 671,55;0;112;133 387,25;1 190,96;09.06.2021 19:00;0;1;1;1;0
282;NULL;1;14.11.2019 15:59;1;2;1;7 564,89;333 507,00;341 071,89;0;584;356 649,29;610,7;14.06.2021 21:51;0;1;1;1;0
283;NULL;1;14.11.2019 15:59;1;2;1;314,37;54 341,00;54 655,37;0;315;76 007,18;241,29;14.06.2021 9:15;0;1;1;1;0
284;NULL;1;14.11.2019 16:05;1;2;1;0;1 883,92;1 883,92;0;1;1 883,92;1 883,92;18.07.2020 14:55;0;0;0;0;0
285;NULL;1;14.11.2019 16:10;1;2;1;23 687,10;178 571,00;202 258,10;0;29;113 181,34;3 902,80;02.06.2021 15:06;0;1;1;1;0
286;1;1;14.11.2019 16:14;0;2;1;14 468,91;178 001,00;192 469,91;0;37;118 908,75;3 213,75;07.05.2021 12:00;0;0;1;1;0
287;NULL;1;14.11.2019 16:15;1;2;1;675,24;230 713,00;231 388,24;0;244;190 472,68;780,63;12.06.2021 16:36;0;1;1;1;0
288;NULL;1;2019-11-14 16:21:11.073;1;2;1;2 025,19;138 359,00;140 384,19;0;78;84 108,91;1 078,32;10.06.2021 14:44;0;1;1;1;0
289;1;1;14.11.2019 16:24;1;2;1;10 412,46;138 376,00;148 788,46;0;39;103 428,79;2 652,02;24.04.2021 21:38;0;0;0;1;0
290;NULL;1;2019-11-14 16:24:47.093;1;2;1;1 964,42;138 360,00;140 324,42;0;70;88 684,12;1 266,92;11.06.2021 16:01;0;1;1;1;0
291;NULL;1;14.11.2019 16:52;1;2;1;577,09;165 003,00;165 580,09;0;218;119 394,49;547,68;14.06.2021 16:08;0;1;1;1;0
292;NULL;1;14.11.2019 16:54;1;2;1;1 720,69;9 937,00;11 657,69;0;16;15 229,86;951,87;13.02.2021 15:55;0;0;0;1;0
293;NULL;1;14.11.2019 16:56;1;2;1;1 946,60;4 694,58;6 641,18;0;10;10 187,99;1 018,80;30.05.2021 13:03;0;0;1;1;0
294;NULL;1;14.11.2019 16:56;1;2;1;1 720,24;117 444,00;119 164,24;0;79;78 822,37;997,75;25.03.2021 8:05;0;0;0;1;0
295;NULL;1;14.11.2019 16:57;1;2;1;3 405,45;380 804,00;384 209,45;0;117;238 082,63;2 034,89;12.06.2021 14:27;0;1;1;1;0
296;NULL;1;14.11.2019 16:59;1;2;1;151,17;113 345,00;113 496,17;0;43;84 866,68;1 973,64;09.06.2021 9:16;0;1;1;1;0
297;1;1;2019-11-14 17:01:50.040;1;2;1;0;6 894,31;6 894,31;0;36;7 656,92;212,69;12.09.2020 10:28;0;0;0;0;0
298;2;1;14.11.2019 17:03;1;2;1;21 110,84;481 588,00;502 698,84;0;39;186 473,78;4 781,38;14.06.2021 13:31;0;1;1;1;0
299;NULL;1;14.11.2019 17:03;1;2;1;6 498,65;341 601,00;348 099,65;0;228;231 719,80;1 016,31;14.06.2021 12:34;0;1;1;1;0
300;NULL;1;14.11.2019 17:09;1;2;1;1 221,56;582 449,00;583 670,56;0;361;371 624,39;1 029,43;09.06.2021 14:38;0;1;1;1;0
301;NULL;1;14.11.2019 17:19;1;2;1;74,38;4 205,00;4 279,38;0;47;2 277,83;48,46;04.06.2021 19:06;0;1;1;1;0
302;NULL;1;14.11.2019 17:21;1;2;1;4 469,61;261 217,00;265 686,61;0;265;179 957,75;679,09;11.06.2021 20:55;0;1;1;1;0
303;NULL;1;2019-11-14 17:23:20.093;1;2;1;120,74;20 238,00;20 358,74;0;25;43 360,57;1 734,42;21.04.2021 13:55;0;0;0;1;0
304;NULL;1;14.11.2019 17:34;1;2;1;1 103,27;47 450,00;48 553,27;0;45;39 090,50;868,68;09.06.2021 20:36;0;1;1;1;0
305;NULL;1;14.11.2019 17:36;1;2;1;0;140 129,89;140 129,89;0;7;53 440,12;7 634,30;23.07.2020 18:56;0;0;0;0;0
306;NULL;1;14.11.2019 17:59;1;2;1;0;16 177,66;16 177,66;0;4;11 177,66;2 794,42;02.12.2020 17:17;0;0;0;0;0
307;NULL;1;14.11.2019 18:03;1;2;1;655,78;156 922,00;157 577,78;0;226;114 818,56;508,05;10.06.2021 17:51;0;1;1;1;0
308;1;1;14.11.2019 18:07;0;2;1;8 925,00;350 778,00;359 703,00;0;89;192 371,12;2 161,47;26.05.2021 15:01;0;0;1;1;0
309;2;1;2019-11-14 18:09:51.000;1;2;1;22 601,62;77 500,46;100 102,08;0;6;25 904,42;4 317,40;27.02.2021 12:33;0;0;0;1;0
310;NULL;1;14.11.2019 18:12;1;2;1;834,08;22 985,00;23 819,08;0;29;24 015,07;828,11;06.06.2021 12:07;0;1;1;1;0
311;1;1;14.11.2019 18:22;1;2;1;209,67;10 510,33;10 720,00;0;10;10 797,12;1 079,71;24.04.2021 20:20;0;0;0;1;0
312;NULL;1;14.11.2019 18:23;1;2;1;7 421,52;148 471,00;155 892,52;0;91;98 404,80;1 081,37;10.06.2021 15:07;0;1;1;1;0
313;NULL;1;14.11.2019 18:23;1;2;1;5 556,76;450 090,00;455 646,76;0;239;180 634,41;755,79;28.04.2021 19:28;0;0;0;1;0
314;NULL;1;2019-11-14 18:27:13.050;1;2;1;16 725,80;231 581,00;248 306,80;0;110;146 050,04;1 327,73;03.06.2021 17:32;0;1;1;1;0
315;NULL;1;14.11.2019 18:29;1;2;1;11 479,09;175 865,00;187 344,09;0;66;123 662,39;1 873,67;11.06.2021 14:27;0;1;1;1;0
316;NULL;1;14.11.2019 18:34;1;2;1;0;200 403,01;200 403,01;0;64;170 231,07;2 659,86;10.12.2020 15:04;0;0;0;0;0
317;NULL;1;14.11.2019 18:48;1;2;1;553,66;27 905,52;28 459,18;0;12;10 935,15;911,26;25.05.2021 21:23;0;0;1;1;0
318;NULL;1;14.11.2019 18:50;1;2;1;2 402,72;256 709,00;259 111,72;0;63;135 760,30;2 154,93;13.06.2021 15:32;0;1;1;1;0
319;1;1;14.11.2019 18:56;1;2;1;14 222,76;441 282,00;455 504,76;0;29;207 200,68;7 144,85;13.04.2021 12:58;0;0;0;1;0
320;NULL;1;14.11.2019 19:21;1;2;1;2 929,17;56 931,00;59 860,17;0;44;47 584,28;1 081,46;01.06.2021 19:06;0;1;1;1;0
321;NULL;1;14.11.2019 19:27;1;2;1;7 837,54;246 862,00;254 699,54;0;96;118 585,25;1 235,26;13.06.2021 9:30;0;1;1;1;0
322;NULL;1;14.11.2019 19:35;1;2;1;2 174,92;3 692,06;5 866,98;0;16;9 311,42;581,96;03.06.2021 17:12;0;1;1;1;0
323;2;1;14.11.2019 19:43;1;2;1;154,71;72 534,00;72 688,71;0;42;68 314,96;1 626,55;26.05.2021 20:28;0;0;1;1;0
324;1;1;14.11.2019 19:44;1;2;1;112 719,40;365 640,00;478 359,40;0;121;299 607,26;2 476,09;09.06.2021 13:35;0;1;1;1;0
325;NULL;1;14.11.2019 19:46;1;2;1;13 433,00;6 574,51;20 007,51;0;3;8 495,31;2 831,77;14.12.2020 13:09;0;0;0;0;0
326;NULL;1;14.11.2019 19:52;1;2;1;11 683,65;532 211,24;543 894,89;0;16;194 614,78;12 163,42;25.04.2021 19:47;0;0;0;1;0
327;NULL;1;2019-11-14 20:03:57.053;1;2;1;46 424,96;353 326,00;399 750,96;0;147;288 723,76;1 964,11;13.06.2021 15:21;0;1;1;1;0
328;1;1;2019-11-14 20:04:41.033;1;2;1;12 493,26;214 085,00;226 578,26;0;53;161 050,40;3 038,69;12.06.2021 13:54;0;1;1;1;0
329;NULL;1;14.11.2019 20:06;1;2;1;2 666,66;380 226,00;382 892,66;0;104;225 656,69;2 169,78;13.06.2021 19:34;0;1;1;1;0
330;NULL;1;14.11.2019 20:13;1;2;1;2 036,65;386 869,00;388 905,65;0;112;213 935,92;1 910,14;26.05.2021 20:59;0;0;1;1;0
331;NULL;1;14.11.2019 20:24;1;2;1;4 367,83;124 790,00;129 157,83;0;73;90 316,25;1 237,21;13.06.2021 13:19;0;1;1;1;0
332;NULL;1;14.11.2019 20:32;1;2;1;685,01;0;685,01;0;11;8 147,81;740,71;18.05.2021 12:04;0;0;1;1;0
333;NULL;1;14.11.2019 20:35;1;2;1;904,9;127 804,00;128 708,90;0;27;64 825,61;2 400,95;03.06.2021 20:49;0;1;1;1;0
334;NULL;1;14.11.2019 20:37;1;2;1;13 973,81;161 131,00;175 104,81;0;24;84 032,99;3 501,37;09.05.2021 17:40;0;0;1;1;0
335;NULL;1;14.11.2019 20:39;1;2;1;2 133,81;33 960,00;36 093,81;0;38;37 834,21;995,64;04.06.2021 14:53;0;1;1;1;0
336;NULL;1;14.11.2019 20:41;1;2;1;0;12 824,07;12 824,07;0;4;12 853,11;3 213,28;06.12.2020 16:30;0;0;0;0;0
337;NULL;1;14.11.2019 20:44;1;2;1;9 803,65;393 841,00;403 644,65;0;286;266 403,90;931,48;14.06.2021 17:20;0;1;1;1;0
338;NULL;1;14.11.2019 20:48;1;2;1;5 003,25;184 159,00;189 162,25;0;176;143 607,60;815,95;05.06.2021 12:42;0;1;1;1;0
339;1;1;14.11.2019 20:49;0;2;1;0;14 513,49;14 513,49;0;11;14 580,80;1 325,53;27.08.2020 20:29;0;0;0;0;0
340;1;1;14.11.2019 20:53;0;2;1;5 153,43;822 514,00;827 667,43;0;104;432 577,91;4 159,40;13.06.2021 21:01;0;1;1;1;0
341;NULL;1;14.11.2019 21:02;1;2;1;1 464,65;611 050,00;612 514,65;0;345;360 790,58;1 045,77;14.06.2021 13:57;0;1;1;1;0
342;NULL;1;14.11.2019 21:10;1;2;1;4 148,71;298 056,00;302 204,71;0;35;180 491,63;5 156,90;12.06.2021 14:13;0;1;1;1;0
343;NULL;1;14.11.2019 21:11;1;2;1;360 950,89;408 853,00;769 803,89;0;66;380 621,06;5 766,99;08.06.2021 11:37;0;1;1;1;0
344;NULL;1;14.11.2019 21:12;1;2;1;0;22 934,49;22 934,49;0;13;12 542,35;964,8;29.09.2020 8:43;0;0;0;0;0
345;NULL;1;14.11.2019 21:15;1;2;1;2 546,96;336 894,00;339 440,96;0;56;208 349,73;3 720,53;29.05.2021 11:06;0;0;1;1;0
346;NULL;1;14.11.2019 21:16;1;2;1;6 973,72;165 359,00;172 332,72;0;88;110 730,51;1 258,30;14.06.2021 21:16;0;1;1;1;0
347;NULL;1;14.11.2019 21:28;1;2;1;3 285,86;164 493,00;167 778,86;0;76;113 062,65;1 487,67;09.06.2021 19:48;0;1;1;1;0
348;NULL;1;14.11.2019 21:30;1;2;1;62,15;328 468,00;328 530,15;0;55;191 813,72;3 487,52;08.06.2021 22:50;0;1;1;1;0
349;NULL;1;14.11.2019 21:39;1;2;1;2 097,99;1 407,00;3 504,99;0;9;3 908,18;434,24;11.04.2021 14:29;0;0;0;1;0
350;NULL;1;14.11.2019 21:58;0;2;1;11 888,84;46 636,98;58 525,82;0;2;12 836,98;6 418,49;25.04.2021 12:28;0;0;0;1;0
351;2;1;14.11.2019 22:04;0;2;1;3 302,13;45 311,32;48 613,45;0;5;18 813,99;3 762,80;13.02.2021 11:11;0;0;0;1;0
352;NULL;1;14.11.2019 22:19;1;2;1;4 426,91;216 668,00;221 094,91;0;235;147 417,80;627,31;14.06.2021 18:10;0;1;1;1;0
353;NULL;1;14.11.2019 22:20;1;2;1;1 945,47;48 364,00;50 309,47;0;29;40 535,23;1 397,77;12.06.2021 17:22;0;1;1;1;0
